index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz)
301,119.2252,0.1453,-0.004581052205949898,-0.005081052205949899,-0.001916571906250386,,,780.2426222790698,384.22978883711005
302,119.2358,0.1472,-0.00459325620535464,-0.00509325620535464,-0.0015688645881818952,,,780.242632139535,384.2297839813328
303,119.2465,0.1495,-0.004505575336829229,-0.005205575336829235,-0.001421650597301538,,,780.2426420930233,384.22977907974644
304,119.2593,0.1526,-0.0045203122417707825,-0.005220312241770789,-0.0008847964773697758,,,780.242654,384.2297732161667
305,119.2697,0.158,-0.004332285977035798,-0.005232285977035803,-0.000636102504925351,,,780.2426636744186,384.2297684520083
306,119.2822,0.1662,-0.0040466774857677995,-0.005246677485767806,-0.0004977684034295216,,,780.2426753023257,384.2297627258564
307,119.2928,0.178,-0.0036588814851725437,-0.005258881485172548,-0.0003500610853611752,,-0.0003500610853611752,780.2426851627907,384.2297578700798
308,119.3058,0.1893,-0.0031738486542538247,-0.005273848654253829,-0.00041419361980554736,,,780.242697255814,384.22975191488223
309,119.3172,0.1762,-0.003686973710217395,-0.005286973710217399,-0.00047043291924142583,,,780.2427078604652,384.22974669263226
310,119.3289,0.166,-0.004100444162390568,-0.005300444162390575,-0.000728152200241361,,,780.242718744186,384.22974133295475
311,119.3399,0.1617,-0.004313108690074716,-0.0053131086900747165,-0.001082418190925083,,,780.2427289767443,384.22973629394187
312,119.3519,0.1605,-0.004326924538457441,-0.005326924538457442,-0.0014416174534891413,,,780.2427401395349,384.2297307968371
313,119.3655,0.1627,-0.0043425824999578505,-0.005342582499957851,-0.0017087099510616488,,,780.2427527906978,384.22972456678514
314,119.3761,0.1664,-0.004154786499362559,-0.0053547864993625655,-0.0017610026329931694,,,780.2427626511628,384.2297197110095
315,119.3863,0.1699,-0.004066529970487905,-0.005366529970487907,-0.001711322006172744,,,780.242772139535,384.2297150384708
316,119.3977,0.1654,-0.00417965502645147,-0.005379655026451477,-0.0016675613056085226,,,780.2427827441861,384.22970981622177
317,119.411,0.159,-0.004394967591742335,-0.005394967591742336,-0.001433173821617062,,,780.2427951162791,384.2297037235981
318,119.4216,0.1545,-0.004607171591147048,-0.00540717159114705,-0.001085466503548571,,,780.2428049767442,384.229698867823
319,119.4315,0.1521,-0.004718569666062808,-0.005418569666062814,-0.0005343058951639557,,,780.2428141860465,384.2296943327124
320,119.4429,0.1505,-0.004731694722026378,-0.005431694722026384,-0.00029054519459970063,-0.005431694722026384,,780.2428247906977,384.229689110464
321,119.4571,0.1507,-0.004748043475945915,-0.005348043475945918,-0.00016059765530052061,,,780.242838,384.22968260555825
322,119.4672,0.1539,-0.004659671815001383,-0.005359671815001382,-1.0423701292006093e-05,,,780.2428473953489,384.2296779788296
323,119.4792,0.1598,-0.004373487663384107,-0.005373487663384108,3.0377036144002556e-05,,,780.2428585581396,384.2296724817265
324,119.49,0.1605,-0.004385921926928549,-0.00538592192692855,7.709769983638148e-05,,,780.2428686046512,384.22966753433377
325,119.5007,0.1558,-0.0044982410584031435,-0.0053982410584031415,0.00012431169071674963,,0.00012431169071674963,780.2428785581396,384.2296626327503
326,119.5152,0.1525,-0.0046149352085322545,-0.005314935208532254,-4.7220751548116e-05,,,780.2428920465117,384.229655990418
327,119.5259,0.1518,-0.004627254340006846,-0.005327254340006846,-0.00020000676066772582,,,780.2429020000001,384.2296510888348
328,119.5372,0.1526,-0.004640264263900566,-0.005340264263900565,-0.00025575273291550404,,,780.242912511628,384.2296459123968
329,119.5485,0.1561,-0.004453274187794315,-0.005353274187794313,-0.0005114987051634268,,,780.2429230232559,384.22964073595887
330,119.5626,0.163,-0.0041695078096440005,-0.005269507809644004,-0.000981057838676136,,,780.2429361395349,384.2296342768639
331,119.5734,0.1649,-0.0040819420731884465,-0.005281942073188446,-0.001234337174983835,,,780.2429461860465,384.2296293294722
332,119.5845,0.1549,-0.004394721732942461,-0.005194721732942463,-0.0013890964928555127,,,780.242956511628,384.22962424465305
333,119.5965,0.1481,-0.004608537581325192,-0.005208537581325189,-0.0014482957554195486,,,780.2429676744187,384.22961874755146
334,119.6082,0.1434,-0.004722008033498336,-0.00512200803349834,-0.0015060150364195057,,,780.2429785581396,384.2296133878775
335,119.6204,0.1405,-0.004836054146020764,-0.005136054146020766,-0.001266200953359664,,,780.2429899069768,384.22960779915786
336,119.6312,0.1381,-0.004848488409565206,-0.005048488409565205,-0.0009194802896672627,,,780.2429999534884,384.2296028517669
337,119.6419,0.1361,-0.004960807541039794,-0.005060807541039797,-0.00077226629878685,,,780.2430099069768,384.2295979501851
338,119.6541,0.1343,-0.0049748536535622195,-0.0049748536535622195,-0.0003324522157269749,,,780.243021255814,384.2295923614659
339,119.6656,0.1356,-0.004888093841595671,-0.004988093841595667,1.0815157649113338e-05,,,780.2430319534884,384.2295870934111
340,119.6775,0.1367,-0.004801794557908516,-0.004901794557908519,0.00015210922227321122,,,780.2430430232558,384.2295816421197
341,119.6889,0.1374,-0.004714919613872118,-0.0049149196138721166,0.00019586992283732174,,,780.243053627907,384.2295764198744
342,119.6994,0.1381,-0.004627008481206979,-0.004827008481206978,0.00034407056809376835,,,780.2430633953489,384.22957160991155
343,119.7154,0.1385,-0.004545429612383953,-0.004845429612383954,0.0003651382180083207,,0.0003651382180083207,780.2430782790698,384.2295642804449
344,119.7254,0.1384,-0.004556942819369539,-0.0047569428193695446,0.000215805499205024,,,780.2430875813955,384.22955969952824
345,119.7371,0.1377,-0.0045704132715426865,-0.004670413271542689,-0.0002419137817948891,,,780.2430984651163,384.22955433985595
346,119.7485,0.1369,-0.004483538327506288,-0.004683538327506287,-0.00059815308123079,,,780.2431090697675,384.2295491176114
347,119.7588,0.1363,-0.004395396930701449,-0.004595396930701455,-0.0008489657815982099,,,780.2431186511628,384.22954439926764
348,119.7707,0.136,-0.004409097647014325,-0.004509097647014328,-0.0009076717169742565,,,780.2431297209303,384.22953894797746
349,119.7812,0.1359,-0.004321186514349193,-0.004521186514349192,-0.0006594710717178209,,,780.2431394883721,384.22953413801565
350,119.7922,0.1358,-0.004333851042033335,-0.004433851042033331,-0.0009137370624014984,,,780.2431497209303,384.22952909900823
351,119.8046,0.1357,-0.004248127418695485,-0.004348127418695488,-0.0006749096337177463,,,780.243161255814,384.22952341867267
352,119.817,0.1357,-0.004162403795357608,-0.004262403795357611,-0.00033608220503383857,,,780.2431727906977,384.2295177383374
353,119.8275,0.1355,-0.004074492662692504,-0.004174492662692507,-8.788155977745848e-05,,,780.2431825581396,384.2295129283761
354,119.84,0.135,-0.003988884171424505,-0.0040888841714245075,0.00015045254171830447,,,780.2431941860466,384.2295072022319
355,119.852,0.1342,-0.00400270001980723,-0.00400270001980723,0.0004912532791542801,,,780.2432053488373,384.2295017051336
356,119.8629,0.134,-0.003915249415421526,-0.003915249415421526,0.0005374806156586698,,0.0005374806156586698,780.2432154883721,384.2294967119362
357,119.8753,0.135,-0.0038295257920836767,-0.00392952579208368,0.000276308044342477,,,780.2432270232558,384.22949103160164
358,119.8858,0.134,-0.003741614659418538,-0.0038416146594185407,0.00022450868959894565,,,780.2432367906978,384.229486221641
359,119.8983,0.134,-0.0036560061681505454,-0.0037560061681505483,-3.715720890534735e-05,,,780.2432484186047,384.2294804954976
360,119.91,0.1339,-0.003669476620323693,-0.003669476620323693,5.1235100947955026e-06,,,780.2432593023257,384.22947513582756
361,119.9232,0.1336,-0.0035846740535446717,-0.0035846740535446786,-0.0002599956787256996,,,780.2432715813954,384.2294690890205
362,119.9358,0.1331,-0.003499180694346557,-0.003499180694346557,-0.0005221549044179818,,,780.2432833023256,384.2294633170685
363,119.9473,0.134,-0.003412420882379974,-0.003512420882379977,-0.0007788875310418275,,,780.2432940000001,384.2294580490171
364,119.9592,0.1339,-0.0033261215986928536,-0.0034261215986928495,-0.0009375934664178076,,,780.2433050697675,384.22945259772945
365,119.9731,0.1337,-0.003242124956402838,-0.0033421249564028407,-0.0009061659455544824,,,780.243318,384.2294462302591
366,119.9848,0.1329,-0.0032555954085759856,-0.0032555954085759856,-0.0008638852265544505,,,780.243328883721,384.22944087059
367,119.9954,0.1322,-0.0031677994079807245,-0.0031677994079807315,-0.0010161779084860711,,,780.2433387441861,384.22943601482154
368,120.0076,0.1325,-0.0030818455205031264,-0.0031818455205031293,-0.0009763638254260965,,,780.2433500930233,384.2294304261071
369,120.0213,0.1321,-0.0029976186140734107,-0.0030976186140734135,-0.0009439496501867373,,,780.2433628372094,384.22942415025574
370,120.0312,0.1318,-0.002909016688989151,-0.0030090166889891468,-0.0004927890418021108,,,780.2433720465117,384.2294196151516
371,120.0436,0.1313,-0.0029232930656513043,-0.0029232930656513043,-0.0002539616131183031,,,780.2433835813954,384.2294139348194
372,120.054,0.1314,-0.0028352668009163154,-0.0029352668009163183,9.47323593262217e-05,,,780.243393255814,384.22940917066984
373,120.0674,0.1312,-0.0027506944982770218,-0.0028506944982770246,0.00032862651612969307,,,780.2434057209302,384.22940303224664
374,120.0781,0.1317,-0.0026630136297516177,-0.0027630136297516206,0.0004758405070100502,,,780.2434156744187,384.22939813066995
375,120.0895,0.1323,-0.0025761386857151847,-0.0027761386857151904,0.0007196012075741942,,,780.2434262790698,384.22939290842953
376,120.1002,0.1324,-0.0024884578171897806,-0.0026884578171897794,0.0008668151984545513,,,780.2434362325582,384.2293880068531
377,120.1116,0.1331,-0.0024015828731533753,-0.002701582873153377,0.0009105758990187729,,0.0009105758990187729,780.2434468372094,384.22938278461305
378,120.1251,0.1332,-0.0024171257025839346,-0.0026171257025839334,0.0008439767286342326,,,780.2434593953489,384.22937660038156
379,120.1363,0.1325,-0.0023300204944078085,-0.0025300204944078072,0.0004887240835744766,,,780.2434698139535,384.22937146976
380,120.1481,0.1336,-0.0022436060786508033,-0.002443606078650802,0.00043051147538653023,,,780.2434807906977,384.2293660642838
381,120.1593,0.1337,-0.00215650087047467,-0.002456500870474672,7.525883032671876e-05,,,780.2434912093024,384.2293609336625
382,120.1714,0.1327,-0.00207043185092725,-0.0023704318509272515,-8.443375942540632e-05,,,780.2435024651163,384.22935539075934
383,120.1845,0.1327,-0.0020855141520783813,-0.00228551415207838,-4.9059621057778724e-05,,,780.2435146511629,384.2293493897651
384,120.1951,0.133,-0.00199771815148312,-0.002197718151483126,9.864769701062315e-05,,,780.2435245116279,384.229344533999
385,120.2056,0.1324,-0.001909807018818016,-0.002109807018818015,4.684834226709178e-05,,,780.2435342790699,384.22933972404206
386,120.217,0.1327,-0.001822932074781583,-0.0021229320747815847,-0.00030939095716880916,,,780.243544883721,384.22933450180324
387,120.2309,0.1325,-0.0017389354324915673,-0.002038935432491569,-0.0004779634363055174,,,780.2435578139535,384.2293281343369
388,120.2421,0.1325,-0.0017518302243154094,-0.001951830224315415,-0.0003332160813652174,,,780.2435682325582,384.2293230037166
389,120.2522,0.1326,-0.001663458563370905,-0.0018634585633709039,-0.0006830421273566478,,,780.243577627907,384.2293183769967
390,120.2626,0.1325,-0.0015754322986359162,-0.0018754322986359179,-0.000534348154912212,,,780.2435873023256,384.2293136128495
391,120.277,0.1318,-0.0015920113166951813,-0.001792011316695187,-0.00010538726998898795,,,780.2436006976744,384.2293070163383
392,120.2872,0.1315,-0.0015037547878204716,-0.0017037547878204704,0.00024429335683157083,,,780.2436101860466,384.2293023438096
393,120.2991,0.1315,-0.001517455504133347,-0.001617455504133343,0.0005855874214556467,,,780.243621255814,384.2292968925263
394,120.3094,0.1317,-0.0014293141073285082,-0.001629314107328507,0.0008347747210880607,,,780.2436308372094,384.22929217418874
395,120.3204,0.132,-0.001341978635012675,-0.0015419786350126807,0.0010805087304043837,,,780.2436410697675,384.22928713518763
396,120.3338,0.1319,-0.0013574063323733565,-0.0015574063323733622,0.0011144028872079326,,0.0011144028872079326,780.2436535348837,384.22928099676835
397,120.3451,0.1317,-0.0012704162562671081,-0.001470416256267107,0.0008586569149600654,,,780.2436640465116,384.2292758203402
398,120.3563,0.132,-0.001283311048090978,-0.0014833110480909767,0.0006034042699002429,,,780.2436744651163,384.2292706897213
399,120.3666,0.132,-0.001195169651286139,-0.0013951696512861447,-4.7408430467188456e-05,,,780.2436840465117,384.22926597138445
400,120.3802,0.1315,-0.0011108276127865524,-0.0013108276127865512,-0.0004145009280398515,,,780.2436966976745,384.22925974134756
401,120.3915,0.1312,-0.0011238375366802722,-0.001323837536680271,-0.0004702469002876297,,,780.2437072093023,384.2292545649201
402,120.4011,0.1312,-0.0010348902153864553,-0.001234890215386454,-0.0003176063103387805,,,780.243716139535,384.22925016724724
403,120.4147,0.1313,-0.0009505481768868687,-0.0011505481768868675,-8.469880791145412e-05,,,780.2437287906977,384.2292439372109
404,120.4258,0.1313,-0.0009633278366408884,-0.0011633278366408872,0.0001605418742168796,,,780.2437391162791,384.2292388524019
405,120.4388,0.1311,-0.000878295005722167,-0.0010782950057221657,0.0004964093397725189,,,780.2437512093023,384.2292328972205
406,120.4499,0.1308,-0.0008910746654761867,-0.0009910746654761896,0.0006416500219006971,,,780.2437615348838,384.22922781241186
407,120.4606,0.131,-0.0008033937969507757,-0.0010033937969507814,0.0007888640127811097,,,780.2437714883721,384.22922291083967
408,120.4718,0.1307,-0.0008162885887746454,-0.0009162885887746483,0.0007336113677213207,,,780.2437819069768,384.2292177802222
409,120.4851,0.1301,-0.000731601154065481,-0.0008316011540654838,0.0007679988517128589,,,780.2437942790698,384.2292116876142
410,120.4953,0.1301,-0.0007433446251907949,-0.0008433446251907978,0.0010176794785333731,,,780.2438037674419,384.2292070150878
411,120.5074,0.1302,-0.0006572756056433676,-0.0008572756056433734,0.0011579868887812705,,,780.2438150232558,384.2292014721891
412,120.5175,0.1301,-0.0006689039446988315,-0.0007689039446988344,0.001308160842789896,,0.001308160842789896,780.2438244186047,384.229196845472
413,120.5301,0.13,-0.0005834105855006891,-0.0007834105855006879,0.0011460016170976028,,,780.2438361395349,384.22919107352817
414,120.5421,0.1298,-0.0005972264338834146,-0.0007972264338834134,0.000986802354533578,,,780.2438473023257,384.22918557643897
415,120.5535,0.1296,-0.0006103514898469845,-0.0007103514898469804,0.0007305630550977771,,,780.2438579069768,384.22918035420435
416,120.5638,0.1294,-0.0005222100930421456,-0.0007222100930421443,0.0005797503547303462,,,780.2438674883722,384.2291756358697
417,120.578,0.1292,-0.0005385588469617106,-0.0006385588469617134,0.00030969789402957026,,,780.2438806976745,384.22916913098135
418,120.5881,0.1288,-0.0005501871860171467,-0.0006501871860171496,5.987184803807333e-05,,,780.2438900930233,384.2291645042651
419,120.601,0.129,-0.0004650392230285752,-0.0006650392230285809,-0.00010376735921818758,,,780.2439020930233,384.229158594895
420,120.6115,0.1294,-0.000477128090363467,-0.0005771280903634698,-0.00025556671396181896,,,780.2439118604651,384.2291537849428
421,120.6216,0.1298,-0.0004887564294189031,-0.000588756429418906,-0.0003053927599531714,,,780.243921255814,384.2291491582269
422,120.635,0.1305,-0.00040418412677961646,-0.0005041841267796193,0.00012850139685027795,,,780.2439337209303,384.22914301981194
423,120.6457,0.1306,-0.0004165032582542083,-0.0005165032582542112,0.00047571538773066857,,,780.2439436744187,384.2291381182419
424,120.6561,0.13,-0.00032847699351921944,-0.0005284769935192252,0.0007244093601752044,,,780.2439533488373,384.22913335409925
425,120.6695,0.1301,-0.0003439046908799287,-0.00044390469087993156,0.0008583035169786868,,,780.2439658139535,384.22912721568485
426,120.6813,0.13,-0.0003574902751229264,-0.0004574902751229293,0.0009000909087907294,,,780.2439767906977,384.22912181021553
427,120.6922,0.1302,-0.0002700396707372224,-0.0004700396707372212,0.001046318245294997,,,780.2439869302326,384.229116817028
428,120.7038,0.1302,-0.00028339499084052006,-0.00048339499084051885,0.0011890922914831736,,,780.2439977209303,384.2291115031771
429,120.7148,0.1306,-0.00029605951852468976,-0.0003960595185246857,0.001234826300799463,,,780.2440079534884,384.22910646418075
430,120.7292,0.1306,-0.000212638536583952,-0.0004126385365839508,0.0013637871857225536,,0.0013637871857225536,780.2440213488372,384.22909986767667
431,120.7385,0.1302,-0.00022334581908056012,-0.0004233458190805589,0.001317907757235337,,,780.2440300000001,384.2290956074345
432,120.7509,0.13,-0.00023762219574268578,-0.00033762219574268865,0.0011567351859192443,,,780.2440415348838,384.2290899271118
433,120.7628,0.1299,-0.0002513229120555613,-0.00035132291205556415,0.0007980292505432307,,,780.2440526046512,384.2290844758345
434,120.7724,0.1298,-0.0001623755907617444,-0.00036237559076175013,0.0005506698404919019,,,780.2440615348838,384.22908007816557
