index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),lambda(nm),freq(THz)
1297,131.6765,0.1814,-0.06329052529750766,-0.06409052529750765,-0.004162822530161703,,780.2361220875,384.2329898773638
1298,131.6913,0.1329,-0.06490802326994533,-0.06400802326994531,-0.004534360527983061,,780.2361365175001,384.23298277120483
1299,131.7057,0.1388,-0.06472504832420894,-0.06392504832420895,-0.0050039650664036595,,780.2361505575001,384.2329758571044
1300,131.719,0.213,-0.06204077285349412,-0.06394077285349412,-0.005368252591472833,,780.236163525,384.23296947116467
1301,131.7351,0.3545,-0.05685980780999721,-0.06385980780999721,-0.0054460743323459515,,780.2361792225,384.23296174081685
1302,131.7498,0.206,-0.062077187552891364,-0.06377718755289136,-0.005617128965317131,,780.236193555,384.2329546826735
1303,131.7601,0.1328,-0.06458936519587162,-0.06368936519587161,-0.005766915544881901,,780.2362035975001,384.2329497371718
1304,131.778,0.11,-0.06541052828415768,-0.06361052828415768,-0.0056534378530577745,,780.23622105,384.2329411425624
1305,131.7923,0.1136,-0.06512743510887785,-0.06352743510887784,-0.00542255902662836,,780.2362349925,384.2329342764781
1306,131.8063,0.1306,-0.06444398724496748,-0.06344398724496748,-0.004990230105648419,,780.2362486425001,384.23292755443777
1307,131.8209,0.118,-0.06476124875831812,-0.06326124875831812,-0.004560801373769463,,780.2362628775,384.2329205443102
1308,131.8357,0.0953,-0.06547874673075578,-0.06317874673075578,-0.0041323393715907986,,780.2362773075,384.2329134381538
1309,131.8506,0.0869,-0.06559636293273688,-0.06309636293273688,-0.0038043607342622132,,780.2362918350001,384.232906283983
1310,131.8674,0.0908,-0.06531622549604452,-0.0629162254960445,-0.003685566029086429,,780.236308215,384.2328982175358
1311,131.8829,0.1076,-0.06463455107528662,-0.06273455107528662,-0.0035604875808588066,,780.2363233275,384.23289077527824
1312,131.8976,0.1451,-0.06305193081818077,-0.06255193081818076,-0.003631542213829997,,780.23633766,384.2328837171375
1313,131.9124,0.1263,-0.06356942879061837,-0.062369428790618374,-0.003803080211651211,,780.2363520900001,384.2328766109824
1314,131.9257,0.0919,-0.06458515331990357,-0.06218515331990357,-0.003867367736720362,,780.2363650575,384.23287022504593
1315,131.9387,0.0768,-0.06490052316055828,-0.06190052316055827,-0.004130205167239165,,780.2363777325,384.2328639831534
1316,131.9549,0.0726,-0.06481967634660486,-0.06171967634660486,-0.0045085102729624515,,780.2363935275,384.2328562047953
1317,131.9711,0.0775,-0.06433882953265148,-0.06143882953265147,-0.005086815378685716,,780.2364093225001,384.23284842643744
1318,131.9831,0.0793,-0.06395301707787118,-0.06115301707787117,-0.005444819160703107,,780.2364210225,384.2328426646912
1319,131.9961,0.0695,-0.06406838691852587,-0.06086838691852588,-0.005507656591221821,,780.2364336975,384.23283642279955
1320,132.0121,0.0639,-0.06388730364548546,-0.060487303645485456,-0.005384994967244761,,780.2364492975,384.2328287404716
1321,132.0275,0.0622,-0.06360551099518408,-0.06020551099518408,-0.005059433154166959,,780.2364643125001,384.2328213462313
1322,132.0424,0.0618,-0.0632231271971652,-0.059823127197165205,-0.00453145451683834,,780.23647884,384.232814192064
1323,132.0565,0.0621,-0.06293979756279837,-0.059439797562798366,-0.004099608960708656,,780.2364925875,384.2328074220133
1324,132.071,0.0629,-0.06245694084660551,-0.05905694084660551,-0.003969696863979577,,780.236506725,384.2328004599047
1325,132.0892,0.0641,-0.06207845862352207,-0.05867845862352206,-0.003657669266705743,,780.2365244700001,384.2327917212583
1326,132.1043,0.0655,-0.0615963112845902,-0.05819631128459019,-0.003530657359077427,,780.2365391925,384.23278447106304
1327,132.1194,0.067,-0.061114163945658356,-0.05781416394565835,-0.003603645451449311,,780.2365539150001,384.232777220868
1328,132.1336,0.0686,-0.060530952540835,-0.057330952540835,-0.003772283260169651,,780.2365677600001,384.2327704028041
1329,132.148,0.0707,-0.05994797759509862,-0.056847977595098624,-0.003641887798590371,,780.2365818000001,384.2327634887113
1330,132.1624,0.0729,-0.05936500264936228,-0.05626500264936228,-0.003311492337011057,,780.2365958400001,384.2327565746188
1331,132.1771,0.0751,-0.058582382392256424,-0.05558238239225642,-0.002982546969982236,,780.2366101725,384.232749516483
1332,132.1919,0.0776,-0.05789988036469406,-0.05509988036469406,-0.0028540849678035385,,780.2366246025,384.2327424103329
1333,132.2045,0.0798,-0.05721477728717475,-0.05441477728717475,-0.00291498893892167,,780.2366368875,384.2327363605026
1334,132.2187,0.0825,-0.05653156588235143,-0.053831565882351426,-0.002883626747642254,,780.2366507325,384.23272954244015
1335,132.2333,0.0846,-0.05584882739570206,-0.05324882739570205,-0.003154198015763221,,780.2366649675,384.2327225323198
1336,132.2486,0.0873,-0.05506691651585719,-0.05256691651585719,-0.0034281528378352633,,780.2366798850001,384.23271518609806
1337,132.2638,0.0897,-0.05438488740646881,-0.05188488740646881,-0.0038016242950570933,,780.2366947050001,384.23270788789114
1338,132.2778,0.0922,-0.053601439542558485,-0.05120143954255848,-0.003969295374077253,,780.236708355,384.23270116585877
1339,132.2916,0.0947,-0.05271775521956112,-0.05051775521956112,-0.004235999723396999,,780.2367218100001,384.2326945398556
1340,132.3065,0.098,-0.05193537142154227,-0.04973537142154227,-0.004308021086068481,,780.2367363375,384.23268738569294
1341,132.3243,0.1007,-0.051056416280284816,-0.049056416280284815,-0.004394060029394076,,780.2367536925001,384.2326788391098
1342,132.3355,0.1031,-0.05026965798915656,-0.04836965798915655,-0.004448196892610279,,780.2367646125001,384.23267346148464
1343,132.349,0.1055,-0.04948561897752869,-0.047685618977528696,-0.004413451147379621,,780.2367777750001,384.23266697952596
1344,132.363,0.1079,-0.04880217111361837,-0.046902171113618364,-0.004381122226399914,,780.2367914250001,384.23266025749496
1345,132.3785,0.1107,-0.04782049669286051,-0.0461204966928605,-0.004256043778172125,,780.2368065375,384.23265281524664
1346,132.3918,0.1133,-0.04693622122214568,-0.04533622122214567,-0.004220331303241287,,780.2368195050001,384.2326464293176
1347,132.4059,0.1162,-0.045952891587778835,-0.044452891587778834,-0.004088485747111625,,780.2368332525001,384.23263965927276
1348,132.4213,0.1191,-0.044871098937477455,-0.043471098937477456,-0.003762923934033824,,780.2368482675,384.2326322650398
1349,132.4374,0.1217,-0.04379013389398055,-0.042490133893980556,-0.003240745674906953,,780.2368639650001,384.2326245347055
1350,132.4498,0.1244,-0.04280479435737426,-0.041704794357374265,-0.0027006829163249146,,780.236876055,384.23261858090797
1351,132.4654,0.1269,-0.04182323816615987,-0.040723238166159866,-0.00207608783294716,,780.236891265,384.23261109064674
1352,132.4827,0.1293,-0.040843691877184944,-0.03974369187718494,-0.0018597099520221705,,780.2369081325,384.2326027841395
1353,132.4962,0.1318,-0.039859652865557114,-0.038859652865557114,-0.002124964206791591,,780.236921295,384.2325963021832
1354,132.5106,0.1343,-0.0387766779198208,-0.03797667791982079,-0.0028945687452123225,,780.2369353350001,384.2325893880966
1355,132.5265,0.1361,-0.03769547641723689,-0.03689547641723689,-0.002971423756385261,,780.2369508375001,384.23258175379306
1356,132.5403,0.1387,-0.03661179209423956,-0.03591179209423955,-0.002638128105705184,,780.2369642925,384.23257512779406
1357,132.555,0.1406,-0.035629171837133704,-0.0350291718371337,-0.0028091827386762525,,780.236978625,384.2325680696649
1358,132.569,0.1415,-0.03474572397322332,-0.03414572397322332,-0.002776853817696434,,780.236992275,384.23256134763733
1359,132.5824,0.1441,-0.03366156673205203,-0.03316156673205203,-0.00294162470761572,,780.2370053400001,384.23255491369684
1360,132.5975,0.1462,-0.03267941939312013,-0.03217941939312013,-0.0031146127999873707,,780.2370200625,384.23254766351056
1361,132.6129,0.1479,-0.031597626742818755,-0.03119762674281875,-0.0030890509869095917,,780.2370350775001,384.23254026928106
1362,132.6273,0.1492,-0.03071465179708241,-0.0304146517970824,-0.0029586555253303115,,780.2370491175001,384.23253335519655
1363,132.6406,0.1504,-0.029730376326367602,-0.029530376326367597,-0.0029229430503994736,,780.237062085,384.23252696927153
1364,132.6545,0.1516,-0.02884681023291375,-0.028646810232913753,-0.0028901307645695096,,780.2370756375001,384.2325202952599
1365,132.6712,0.1528,-0.028066554566677844,-0.02786655456667784,-0.002870852694543513,,780.23709192,384.2325122768434
1366,132.6854,0.1539,-0.027183343161854487,-0.027083343161854484,-0.0027394905032639416,,780.237105765,384.23250545878886
1367,132.7001,0.1547,-0.02640072290474864,-0.026300722904748636,-0.002410545136235065,,780.2371200975001,384.23249840066217
1368,132.7145,0.1553,-0.02561774795901226,-0.02551774795901226,-0.0017801496746557843,,780.2371341375001,384.23249148657925
1369,132.7296,0.1563,-0.024835600620080417,-0.024735600620080414,-0.0011531377670275789,,780.23714886,384.2324842363953
1370,132.7436,0.1574,-0.024052152756170064,-0.02395215275617006,-0.0007208088460477491,,780.2371625100001,384.2324775143707
1371,132.7619,0.158,-0.023273788762630136,-0.02307378876263013,-0.0005092646136240497,,780.2371803525001,384.2324687277246
1372,132.7744,0.1591,-0.02238856745556734,-0.022288567455567336,-0.0005696852198921465,,780.23719254,384.2324627259174
1373,132.7881,0.1592,-0.021604764903026458,-0.021504764903026455,-0.0005359062043617802,,780.2372058975001,384.2324561479369
1374,132.8021,0.1594,-0.02092131703911613,-0.020821317039116126,-0.0005035772833819618,,780.2372195475001,384.2324494259132
1375,132.8176,0.1598,-0.020139642618358267,-0.020039642618358264,-0.0007784988351542954,,780.23723466,384.23244198367314
1376,132.8318,0.1613,-0.019456431213534915,-0.019356431213534912,-0.0013471366438746468,,780.237248505,384.2324351656211
1377,132.8461,0.1615,-0.01877333803825508,-0.018673338038255077,-0.001716257817445388,,780.2372624475,384.23242829955484
1378,132.8598,0.1604,-0.01808953548571423,-0.018089535485714223,-0.0019824788019150996,,780.2372758050001,384.23242172157546
1379,132.8743,0.1605,-0.017506678769521396,-0.01760667876952139,-0.0021525667051858766,,780.2372899425001,384.23241475948083
1380,132.8893,0.1604,-0.01682441320104601,-0.016924413201046005,-0.002225071432707393,,780.2373045675,384.2324075573143
1381,132.9049,0.16,-0.016242857009831642,-0.016342857009831638,-0.0019004763493299381,,780.2373197775,384.2324000670613
1382,132.9177,0.1602,-0.01575799039139931,-0.015857990391399304,-0.0016623470501483384,,780.2373322575,384.23239392121286
1383,132.9307,0.1596,-0.015273360232054008,-0.015273360232054,-0.001325184480667041,,780.2373449325,384.2323876793358
1384,132.9454,0.1593,-0.014790739974948154,-0.014790739974948147,-0.0012962391136382423,,780.237359265,384.2323806212135
1385,132.962,0.159,-0.014310366079168725,-0.014310366079168718,-0.0008764776787620887,,780.2373754500001,384.23237265081724
1386,132.9748,0.1588,-0.013925499460736422,-0.013925499460736415,-0.000438348379580511,,780.2373879300001,384.23236650496966
1387,132.9882,0.1589,-0.0135413422195651,-0.0135413422195651,-0.00020311926949989623,,780.237400995,384.2323600710358
1388,133.0039,0.1588,-0.013159904257894192,-0.013259904257894188,2.0992449027645854e-05,,780.2374163025,384.2323525327702
1389,133.0185,0.1585,-0.012977165771244852,-0.012977165771244845,0.0001504211809065792,,780.2374305375,384.23234552266365
1390,133.0332,0.1587,-0.012694545514138997,-0.012794545514138993,0.00017936654793543338,,780.2374448700001,384.23233846454286
1391,133.048,0.1582,-0.012512043486576634,-0.012512043486576627,7.828550114052923e-06,,780.2374593000001,384.232331358408
1392,133.0625,0.1573,-0.012229186770383774,-0.01232918677038377,-6.225935315684605e-05,,780.2374734375001,384.23232439631664
1393,133.0762,0.1572,-0.012045384217842951,-0.012145384217842947,-2.8480337626535235e-05,,780.2374867950001,384.23231781834085
1394,133.0912,0.1569,-0.011863118649367566,-0.011863118649367559,-9.850651480625139e-07,,780.2375014200001,384.23231061617787
1395,133.1046,0.1564,-0.011678961408196242,-0.011678961408196242,3.424404493251876e-05,,780.237514485,384.23230418224585
1396,133.1204,0.1562,-0.011597641676068846,-0.011597641676068846,-0.0001421276013901518,,780.23752989,384.2322965959681
1397,133.1358,0.1556,-0.01151584902576748,-0.01151584902576748,-0.0004165657883122842,,780.237544905,384.23228920174824
1398,133.1498,0.1549,-0.011432401161857147,-0.011432401161857134,-0.0009842368673323998,,780.2375585550001,384.23228247973043
1399,133.1644,0.1545,-0.011349662675207775,-0.011349662675207775,-0.001354808135453467,,780.2375727900001,384.2322754696265
1401,133.1954,0.1522,-0.01148631383369203,-0.011286313833692024,-0.001704651238998156,,780.2376030150001,384.2322605851598
1402,133.2068,0.1511,-0.011499792001650744,-0.011399792001650741,-0.0014597548319144615,,780.2376141300001,384.23225511151753
1403,133.2206,0.15,-0.011616107678653412,-0.011416107678653406,-0.0011264591812343294,,780.237627585,384.2322484855298
1404,133.2393,0.1499,-0.01173821660328743,-0.011438216603287435,-0.0006168484082112458,,780.2376458175,384.23223950683655
1405,133.252,0.1493,-0.011753231755311636,-0.01155323175531163,2.176425582034458e-05,,780.2376582,384.23223340900773
1406,133.2646,0.1489,-0.011868128677792328,-0.011668128677792336,-0.0002391397152977648,,780.2376704850001,384.2322273591934
1407,133.2782,0.1485,-0.012084207895707993,-0.011784207895707985,-0.0006048773349173753,,780.237683745,384.2322208292354
1408,133.294,0.1482,-0.012302888163580626,-0.012002888163580624,-0.0005812489812401234,,780.23769915,384.23221324296094
1409,133.3087,0.1474,-0.012520267906474744,-0.01212026790647474,-0.0001523036142112022,,780.2377134825001,384.23220618484504
1410,133.3214,0.1467,-0.012735283058498949,-0.012435283058498947,0.00018630904982036567,,780.237725865,384.23220008701725
1411,133.3366,0.1461,-0.012953253949110566,-0.012653253949110564,0.00031283759259859156,,780.2377406850001,384.2321927888299
1412,133.3506,0.1451,-0.01326980608520021,-0.012869806085200206,0.0003451665135785209,,780.2377543350001,384.2321860668155
1413,133.3627,0.144,-0.013484111859963427,-0.01308411185996343,0.0002866793667111178,,780.2377661325,384.2321802570747
1414,133.3784,0.1436,-0.013802673898292546,-0.013402673898292541,0.0002107910852384709,,780.23778144,384.2321727188161
1415,133.3939,0.1428,-0.014220999477534683,-0.01362099947753468,-0.00016413046653390717,,780.2377965525001,384.2321652765866
1416,133.4076,0.1417,-0.014537196924993834,-0.014037196924993833,-0.0006303514510035968,,780.23780991,384.2321586986164
1417,133.4202,0.1409,-0.01495209384747452,-0.014352093847474524,-0.0011912554221217286,,780.237822195,384.23215264880446
1418,133.4367,0.14,-0.015371601722151636,-0.01467160172215163,-0.0012710106223954298,,780.2378382825001,384.232144726432
1419,133.4493,0.1397,-0.015686498644632327,-0.015086498644632323,-0.0012319145935135722,,780.2378505675,384.23213867662054
1420,133.4668,0.1395,-0.0162071888147444,-0.015507188814744402,-0.0007165034422888517,,780.2378676300001,384.23213027410486
1421,133.4807,0.1397,-0.01662362272129056,-0.015923622721290553,-8.369115645889824e-05,,780.2378811825,384.23212360010706
1422,133.495,0.1388,-0.017040529546010694,-0.016340529546010694,-0.00035281233002948387,,780.237895125,384.23211673405194
1423,133.5121,0.1381,-0.017560746797948792,-0.016860746797948793,-0.0010354677194040485,,780.2379117975,384.2321085235948
1424,133.5264,0.1361,-0.01807765362266893,-0.017277653622668927,-0.0015045888929745566,,780.23792574,384.23210165754017
1425,133.5387,0.1357,-0.018592195856519153,-0.01779219585651915,-0.00176404276954234,,780.2379377325001,384.23209575177316
1426,133.5542,0.135,-0.019110521435761266,-0.018310521435761264,-0.00193896432131474,,780.2379528450001,384.23208830954667
1427,133.5693,0.1348,-0.01972837409682939,-0.018828374096829394,-0.002011952413686402,,780.2379675675,384.23208105937795
1428,133.5837,0.1338,-0.020245399151093017,-0.019245399151093016,-0.0010815569521070434,,780.2379816075,384.23207414531004
1429,133.5969,0.132,-0.020861005450834726,-0.019761005450834722,-0.0001453611123261589,,780.2379944775,384.2320678074147
1430,133.6107,0.1306,-0.021477321127837387,-0.020277321127837387,-1.206546164600475e-05,,780.2380079325001,384.23206118143327
1431,133.629,0.1295,-0.02209895713429741,-0.02089895713429741,-0.00020052122922220583,,780.2380257750001,384.2320523948062
1432,133.6416,0.1283,-0.022713854056778122,-0.02141385405677812,-0.00036142520034049275,,780.23803806,384.2320463449977
1433,133.6562,0.1276,-0.02323111557012878,-0.02203111557012878,-0.0007319964684615043,,780.2380522950001,384.23203933490225
1434,133.6696,0.1265,-0.02384695832895744,-0.022546958328957437,-0.0011967673583808125,,780.2380653600001,384.23203290097933
1435,133.6863,0.1255,-0.024466702662721496,-0.023166702662721493,-0.0016774892883547055,,780.2380816425001,384.23202488258306
1436,133.7009,0.1245,-0.025083964176072157,-0.023783964176072155,-0.0022480605564757505,,780.2380958775001,384.2320178724885
1437,133.7122,0.1236,-0.025597324114487383,-0.024397324114487383,-0.0023026807845420993,,780.2381068950001,384.2320124468675
1438,133.7287,0.1225,-0.02621683198916449,-0.024916831989164487,-0.002182435984815767,,780.2381229825,384.23200452450084
1439,133.7416,0.122,-0.026832083600275676,-0.025632083600275676,-0.0018447900504844905,,780.23813556,384.23199833065075
1440,133.7597,0.121,-0.02745348314764874,-0.02625348314764874,-0.0008322790883604769,,780.2381532075001,384.2319896400552
1441,133.773,0.12,-0.028169207676933913,-0.02686920767693391,-0.0003965666134295165,,780.2381661750001,384.2319832541483
1442,133.7868,0.1191,-0.028785523353936575,-0.027385523353936576,-0.00046327096274939583,,780.2381796300001,384.23197662816983
1443,133.8012,0.1181,-0.029402548408200203,-0.028002548408200198,-0.0005328755011701491,,780.2381936700001,384.2319697141057
1444,133.8161,0.117,-0.030020164610181352,-0.02852016461018135,-0.0006048968638416308,,780.2382081975001,384.2319625599701
1445,133.8277,0.1161,-0.03053387923722707,-0.02903387923722707,-0.001060967186458317,,780.2382195075,384.23195699030765
1446,133.8439,0.1155,-0.03105303242327366,-0.029653032423273655,-0.0018392722921816151,,780.2382353025,384.2319492119863
1447,133.858,0.1144,-0.03166970278890682,-0.03006970278890682,-0.0023074267360519984,,780.23824905,384.2319424419661
1448,133.8737,0.1132,-0.032288264827235964,-0.03068826482723596,-0.002583315017524679,,780.2382643575,384.2319349037169
1449,133.8872,0.1125,-0.03280422581560811,-0.031204225815608104,-0.002748569272293999,,780.2382775200001,384.2319284217831
1450,133.9028,0.1118,-0.03332266962439374,-0.03172266962439373,-0.0027239741889165114,,780.23829273,384.2319209315488
1451,133.9177,0.1102,-0.03404028582637486,-0.03234028582637486,-0.0022959955515878816,,780.2383072575001,384.23191377741495
1452,133.9337,0.1091,-0.03455920255333447,-0.03285920255333447,-0.001973333927610843,,780.2383228575001,384.231906095124
1453,133.9469,0.1085,-0.03517480885307615,-0.033474808853076146,-0.001537138087829959,,780.2383357275,384.23189975723415
1454,133.9586,0.1077,-0.03578864170966536,-0.033988641709665354,-0.000993691775296679,,780.238347135,384.23189413955924
1455,133.974,0.1067,-0.036406849059363984,-0.03450684905936398,-0.0007681299622188664,,780.2383621500001,384.23188674535487
1456,133.9896,0.1059,-0.03692529286814961,-0.03512529286814961,-0.0007435348788413787,,780.2383773600001,384.2318792551222
1457,134.0026,0.1057,-0.03744066270880428,-0.03554066270880428,-0.0009063723093600817,,780.2383900350001,384.23187301326186
1458,134.0153,0.1054,-0.03785567786082849,-0.03595567786082848,-0.0011677596453283923,,780.2384024175001,384.23186691544464
1459,134.0338,0.1045,-0.03837755032637554,-0.036477550326375535,-0.0013571821426051067,,780.2384204550001,384.2318580327978
1460,134.0475,0.1038,-0.038793747773834715,-0.036893747773834716,-0.0017234031270748074,,780.2384338125,384.2318514548381
1461,134.0622,0.1032,-0.03921112751672883,-0.03731112751672883,-0.002294457760045887,,780.238448145,384.2318443967355
1462,134.0752,0.1023,-0.039726497357383504,-0.037826497357383505,-0.0026572951905646236,,780.23846082,384.23183815487624
1463,134.0896,0.1013,-0.04024352241164716,-0.038243522411647156,-0.002926899728985244,,780.2384748600001,384.23183124081703
1464,134.1053,0.1003,-0.040762084449976276,-0.03866208444997628,-0.002902788010457902,,780.2384901675,384.2318237025722
1465,134.1176,0.0993,-0.0411766266838265,-0.0390766266838265,-0.0027622418870257293,,780.23850216,384.23181779681374
1466,134.132,0.0986,-0.041593651738090126,-0.03949365173809012,-0.00243184642544636,,780.2385162,384.23181088275527
1467,134.1481,0.0975,-0.042012686694593224,-0.03981268669459322,-0.0017096681663195668,,780.2385318975,384.23180315245406
1468,134.1624,0.0966,-0.04232959351931336,-0.04012959351931336,-0.001078789339890085,,780.23854584,384.23179628641043
1469,134.1753,0.0963,-0.042644845130424575,-0.04044484513042457,-0.0009411434055586754,,780.2385584175,384.2317900925671
1470,134.192,0.0962,-0.042964589464188664,-0.04066458946418866,-0.0009218653355327344,,780.2385747000001,384.23178207418096
1471,134.2049,0.0958,-0.04327984107529984,-0.04107984107529984,-0.0009842194012013028,,780.2385872775001,384.2317758803381
1472,134.2204,0.0957,-0.043598166654541984,-0.04139816665454198,-0.0010591409529736584,,780.2386023900001,384.23176843812394
1473,134.2338,0.0949,-0.04391400941337064,-0.04171400941337064,-0.0013239118428929886,,780.2386154550001,384.2317620042101
1474,134.2489,0.0947,-0.04423186207443877,-0.042031862074438764,-0.001796899935264662,,780.2386301775,384.2317547540537
1475,134.2645,0.0947,-0.044550305883224395,-0.0422503058832244,-0.002072304851887141,,780.2386453875,384.23174726382615
1476,134.2814,0.0944,-0.044770286676075466,-0.04257028667607546,-0.0026539935115614255,,780.238661865,384.23173914941333
1477,134.2933,0.0945,-0.04498435599175167,-0.04278435599175168,-0.0032115139287285377,,780.2386734675,384.23173343571455
1478,134.308,0.0949,-0.04520173573464582,-0.04290173573464582,-0.003182568561699739,,780.2386878000001,384.23172637761627
1479,134.3238,0.0955,-0.045420416002518456,-0.04312041600251845,-0.002958940208022509,,780.2387032050001,384.2317187913613
1480,134.3367,0.0961,-0.045535667613629635,-0.04333566761362964,-0.002621294273691066,,780.2387157825001,384.2317125975204
1481,134.3507,0.0974,-0.04565221974971928,-0.04345221974971928,-0.0022889653527111697,,780.2387294325,384.2317058755229
1482,134.367,0.099,-0.04577149116530936,-0.043671491165309356,-0.002167753823284657,,780.2387453250001,384.23169804919735
1483,134.3833,0.1035,-0.045790762580899466,-0.043790762580899464,-0.0018465422938580556,,780.2387612175,384.23169022287215
1484,134.3961,0.1117,-0.045605895962467155,-0.04390589596246716,-0.0016084129946765113,,780.2387736975,384.2316840770465
1485,134.4106,0.1345,-0.044923039246274304,-0.0440230392462743,-0.0015785008979474213,,780.238787835,384.23167711497854
1486,134.424,0.2073,-0.042438882005102985,-0.04413888200510298,-0.001643271787866718,,780.2388009,384.2316706810677
1487,134.4411,0.1982,-0.04285909925704108,-0.04425909925704108,-0.0016259271772413597,,780.2388175725,384.23166247062966
1488,134.4542,0.1391,-0.04507458732723924,-0.04437458732723924,-0.0013892479726101414,,780.2388303450001,384.231656180762
1489,134.468,0.117,-0.04589090300424191,-0.04449090300424191,-0.0013559523219300318,,780.2388438,384.23164955479496
1490,134.4827,0.109,-0.04620828274713605,-0.04450828274713606,-0.0012270069549011886,,780.2388581325,384.2316424966998
1491,134.4992,0.1051,-0.04642779062181317,-0.04452779062181317,-0.0012067621551750118,,780.2388742200001,384.23163457434833
1492,134.5109,0.1035,-0.04654162347840235,-0.04454162347840235,-0.0011633158426417323,,780.2388856275,384.2316289566812
1493,134.5253,0.1033,-0.046558648532666,-0.044658648532666,-0.0012329203810624856,-0.044658648532666,780.2388996675,384.2316220426295
1494,134.5423,0.1039,-0.04647874755506061,-0.04457874755506061,-0.0013150924055870261,,780.2389162425001,384.2316138802077
1495,134.5555,0.1048,-0.04649435385480226,-0.04459435385480226,-0.0014788965658060205,,780.2389291125,384.2316075423275
1496,134.5717,0.1066,-0.04641350704084887,-0.044513507040848874,-0.0017572016715292627,,780.2389449075,384.23159976402025
1497,134.5839,0.1087,-0.04622793104515558,-0.04452793104515558,-0.002216172183246934,,780.2389568025001,384.2315939062829
1498,134.6001,0.1114,-0.04614708423120217,-0.044447084231202166,-0.0026944772889702095,,780.2389725975,384.2315861279762
1499,134.6161,0.1143,-0.04596600095816178,-0.044366000958161775,-0.0029718156649931604,,780.2389881975,384.2315784456983
1500,134.6299,0.1185,-0.04568231663516445,-0.044282316635164444,-0.0032385200143130732,,780.2390016525001,384.23157181973386
1501,134.6442,0.1237,-0.045399223459884605,-0.04419922345988461,-0.003207641187883803,,780.2390155950001,384.2315649536984
1502,134.6585,0.1304,-0.04501613028460477,-0.04401613028460477,-0.002776762361454299,,780.2390295375001,384.2315580876633
1503,134.6728,0.1392,-0.04463303710932491,-0.043933037109324904,-0.002145883535024873,,780.2390434800001,384.23155122162837
1504,134.6869,0.15,-0.04404970747495807,-0.04374970747495807,-0.0017140379788951887,,780.2390572275001,384.2315444516222
1505,134.7021,0.1667,-0.04326767836556969,-0.04366767836556969,-0.0011875094361170069,,780.2390720475,384.2315371534598
1506,134.7143,0.1922,-0.04218210236987639,-0.04338210236987639,-0.0009464799478346442,,780.2390839425001,384.2315312957243
1507,134.731,0.2278,-0.040701846703640486,-0.04320184670364048,-0.0008272018778086587,,780.239100225,384.2315232773491
1508,134.743,0.2865,-0.03851603424886019,-0.04301603424886018,-0.0009852056598259051,,780.2391119250001,384.23151751564245
1509,134.7586,0.395,-0.03433447805764581,-0.042834478057645814,-0.0009606105764484174,,780.2391271350001,384.2315100254242
1510,134.7744,0.6116,-0.026353158325518447,-0.04245315832551844,-0.000936982222771221,,780.2391425400001,384.23150243917775
1511,134.7879,0.5565,-0.027969119313890588,-0.042169119313890585,-0.0007022364775405299,,780.2391557025,384.2314959572586
1512,134.801,0.3731,-0.03438460738408875,-0.04198460738408875,-0.0006655572729094006,,780.239168475,384.2314896673965
1513,134.8175,0.2723,-0.03780411525876586,-0.04190411525876586,-0.0007453124731831018,,780.2391845625001,384.2314817450513
1514,134.8296,0.2291,-0.03911842103352908,-0.04161842103352908,-0.0010037996200505939,,780.23919636,384.23147593533184
1515,134.8463,0.2031,-0.03983816536729317,-0.04143816536729317,-0.001284521550024731,,780.2392126425001,384.2314679169589
1516,134.8594,0.1866,-0.040153653437491325,-0.04125365343749132,-0.0022478423453934915,,780.2392254150001,384.23146162709764
1517,134.8742,0.1772,-0.04027115140992899,-0.04097115140992899,-0.0027193803432147834,,780.239239845,384.23145452099516
1518,134.8908,0.1717,-0.04029077751414959,-0.04069077751414959,-0.0026996189083387523,,780.2392560300001,384.2314465506373
1519,134.9049,0.1698,-0.04000744787978272,-0.04040744787978272,-0.0027677733522089576,,780.2392697775,384.2314397806349
1520,134.917,0.1715,-0.03972175365454594,-0.04012175365454594,-0.0029262604990763497,,780.2392815750001,384.23143397091656
1521,134.9344,0.179,-0.03904232559511453,-0.039842325595114525,-0.002810365983001495,,780.23929854,384.2314256164459
1522,134.9482,0.1947,-0.0381586412721172,-0.03945864127211719,-0.0026770703323213962,,780.2393119950001,384.23141899048676
1523,134.963,0.2273,-0.0366761392445548,-0.039176139244554806,-0.0025486083301425877,,780.2393264250001,384.23141188438586
1524,134.9766,0.2882,-0.03419221846247047,-0.03879221846247046,-0.0023143459497622088,,780.239339685,384.2314053544556
1525,134.9912,0.4341,-0.028509479975821123,-0.03840947997582112,-0.0017849172178830974,,780.2393539200001,384.23139834438354
1526,135.0063,0.4211,-0.028527332636889252,-0.03792733263688925,-0.0006579053102550025,,780.2393686425,384.23139109424085
1527,135.0205,0.2808,-0.0332441212320659,-0.0376441212320659,-0.00022654311897535306,,780.2393824875,384.2313842762261
1528,135.0339,0.2215,-0.03495996399089456,-0.037259963990894554,-0.0008913140088946392,,780.2393955525,384.2313778423251
1529,135.0494,0.1982,-0.0354782895701367,-0.036878289570136696,-0.0016662355606669177,,780.239410665,384.2313704001264
1530,135.0617,0.1879,-0.03549283180398689,-0.03649283180398689,-0.0018256894372347121,,780.2394226575001,384.23136449438186
